region,slot_index,utc_timestamp,price_eur_per_kwh,bzn,source,source_url
FR,36,2018-07-26T12:00:00Z,0.06407,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,37,2018-07-26T13:00:00Z,0.06432,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,38,2018-07-26T14:00:00Z,0.06355,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,39,2018-07-26T15:00:00Z,0.06709,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,40,2018-07-26T16:00:00Z,0.06719,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,41,2018-07-26T17:00:00Z,0.0693,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,42,2018-07-26T18:00:00Z,0.0663,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,43,2018-07-26T19:00:00Z,0.06474,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,44,2018-07-26T20:00:00Z,0.0657,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,45,2018-07-26T21:00:00Z,0.0627,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,46,2018-07-26T22:00:00Z,0.04956,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
FR,47,2018-07-26T23:00:00Z,0.04651,FR,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=FR
IT-NO,0,2018-07-25T00:00:00Z,0.05437,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,1,2018-07-25T01:00:00Z,0.0534,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,2,2018-07-25T02:00:00Z,0.05275,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,3,2018-07-25T03:00:00Z,0.0542,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,4,2018-07-25T04:00:00Z,0.06049,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,5,2018-07-25T05:00:00Z,0.06296,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,6,2018-07-25T06:00:00Z,0.065,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,7,2018-07-25T07:00:00Z,0.06507,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,8,2018-07-25T08:00:00Z,0.065,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,9,2018-07-25T09:00:00Z,0.0632,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,10,2018-07-25T10:00:00Z,0.05974,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,11,2018-07-25T11:00:00Z,0.06175,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,12,2018-07-25T12:00:00Z,0.063,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,13,2018-07-25T13:00:00Z,0.064,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,14,2018-07-25T14:00:00Z,0.06497,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,15,2018-07-25T15:00:00Z,0.067,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,16,2018-07-25T16:00:00Z,0.0658,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,17,2018-07-25T17:00:00Z,0.06701,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
IT-NO,18,2018-07-25T18:00:00Z,0.06759,IT-North,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=IT-North
