region,slot_index,weather_time_utc,wet_bulb_c,direct_wue_l_per_kwh,pue,cooling_kappa,evaporative_mode_active,evaporative_engagement,model
AZPS,19,2018-07-23T19:00:00Z,22.956,0.8024,1.249,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,20,2018-07-23T20:00:00Z,23.049,0.8026,1.2616,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,21,2018-07-23T21:00:00Z,22.97,0.8024,1.27,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,22,2018-07-23T22:00:00Z,22.943,0.8024,1.2748,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,23,2018-07-23T23:00:00Z,23.124,0.8028,1.2766,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,24,2018-07-24T00:00:00Z,22.114,0.8,1.2718,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,25,2018-07-24T01:00:00Z,22.282,0.8005,1.2682,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,26,2018-07-24T02:00:00Z,21.802,0.7991,1.2634,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,27,2018-07-24T03:00:00Z,21.201,0.7971,1.2574,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,28,2018-07-24T04:00:00Z,20.72,0.7953,1.2526,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,29,2018-07-24T05:00:00Z,20.595,0.7948,1.2424,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,30,2018-07-24T06:00:00Z,20.136,0.793,1.234,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,31,2018-07-24T07:00:00Z,20.074,0.7927,1.2262,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,32,2018-07-24T08:00:00Z,20.149,0.7931,1.2304,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,33,2018-07-24T09:00:00Z,19.574,0.7906,1.2124,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,34,2018-07-24T10:00:00Z,19.43,0.79,1.1986,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,35,2018-07-24T11:00:00Z,19.693,0.7911,1.1944,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,36,2018-07-24T12:00:00Z,19.142,0.7886,1.1962,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,37,2018-07-24T13:00:00Z,19.577,0.7906,1.1896,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,38,2018-07-24T14:00:00Z,20.509,0.7945,1.201,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,39,2018-07-24T15:00:00Z,21.083,0.7966,1.2148,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,40,2018-07-24T16:00:00Z,21.615,0.7985,1.2304,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,41,2018-07-24T17:00:00Z,21.629,0.7985,1.2442,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,42,2018-07-24T18:00:00Z,21.972,0.7996,1.2514,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,43,2018-07-24T19:00:00Z,22.464,0.8011,1.2604,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,44,2018-07-24T20:00:00Z,22.342,0.8007,1.2688,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,45,2018-07-24T21:00:00Z,22.408,0.8009,1.2748,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,46,2018-07-24T22:00:00Z,22.644,0.8016,1.2772,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
AZPS,47,2018-07-24T23:00:00Z,22.821,0.802,1.279,hybrid_economized,True,1.0,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
