region,slot_index,utc_timestamp,residual_load_mw,signal_model,source_dataset
DE,19,2022-08-01T19:00:00Z,48923.225,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,20,2022-08-01T20:00:00Z,46189.775,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,21,2022-08-01T21:00:00Z,43051.15,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,22,2022-08-01T22:00:00Z,40867.375,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,23,2022-08-01T23:00:00Z,39687.1,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,24,2022-08-02T00:00:00Z,39004.55,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,25,2022-08-02T01:00:00Z,38773.975,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,26,2022-08-02T02:00:00Z,39172.775,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,27,2022-08-02T03:00:00Z,41071.85,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,28,2022-08-02T04:00:00Z,44411.45,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,29,2022-08-02T05:00:00Z,44159.6,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,30,2022-08-02T06:00:00Z,41043.425,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,31,2022-08-02T07:00:00Z,34726.525,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,32,2022-08-02T08:00:00Z,28715.7,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,33,2022-08-02T09:00:00Z,24731.15,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,34,2022-08-02T10:00:00Z,22171.475,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,35,2022-08-02T11:00:00Z,20228.95,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,36,2022-08-02T12:00:00Z,20020.7,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
