region,reference_location,latitude,longitude,weather_site_source_note,weather_site_confidence,slot_index,forecast_datetime_utc,weather_time_utc,dry_bulb_c,wet_bulb_c,wet_bulb_f,model_wet_bulb_f,cooling_scenario,cooling_profile,activation_rule,activation_logic,evaporative_mode_active,dry_mode_wue_l_per_kwh,wet_tower_wue_l_per_kwh,evap_multiplier,evap_activation_dry_bulb_c,evap_activation_wet_bulb_c,direct_wue_l_per_kwh,model,source_dataset,source_url,cooling_profile_source_basis,cooling_profile_notes
FR,Paris metro proxy,48.8566,2.3522,Metro-scale proxy for the dominant FR cloud/data-center hub,metro,15,2025-02-27T01:00:00.000Z,2025-02-27T01:00,6.5,4.6,40.28,40.28,base,hybrid_economized,threshold,any,False,0.03,1.38324409536,0.35,26.0,18.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=48.8566&longitude=2.3522&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
FR,Paris metro proxy,48.8566,2.3522,Metro-scale proxy for the dominant FR cloud/data-center hub,metro,16,2025-02-27T02:00:00.000Z,2025-02-27T02:00,6.1,4.4,39.92,39.92,base,hybrid_economized,threshold,any,False,0.03,1.37757622656,0.35,26.0,18.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=48.8566&longitude=2.3522&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
FR,Paris metro proxy,48.8566,2.3522,Metro-scale proxy for the dominant FR cloud/data-center hub,metro,17,2025-02-27T03:00:00.000Z,2025-02-27T03:00,5.8,4.0,39.2,39.2,base,hybrid_economized,threshold,any,False,0.03,1.366093056,0.35,26.0,18.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=48.8566&longitude=2.3522&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
FR,Paris metro proxy,48.8566,2.3522,Metro-scale proxy for the dominant FR cloud/data-center hub,metro,18,2025-02-27T04:00:00.000Z,2025-02-27T04:00,5.2,3.8,38.839999999999996,38.839999999999996,base,hybrid_economized,threshold,any,False,0.03,1.36027775424,0.35,26.0,18.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=48.8566&longitude=2.3522&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
FR,Paris metro proxy,48.8566,2.3522,Metro-scale proxy for the dominant FR cloud/data-center hub,metro,19,2025-02-27T05:00:00.000Z,2025-02-27T05:00,4.8,3.4,38.12,38.12,base,hybrid_economized,threshold,any,False,0.03,1.34849971776,0.35,26.0,18.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=48.8566&longitude=2.3522&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
FR,Paris metro proxy,48.8566,2.3522,Metro-scale proxy for the dominant FR cloud/data-center hub,metro,20,2025-02-27T06:00:00.000Z,2025-02-27T06:00,4.6,3.4,38.12,38.12,base,hybrid_economized,threshold,any,False,0.03,1.34849971776,0.35,26.0,18.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=48.8566&longitude=2.3522&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
FR,Paris metro proxy,48.8566,2.3522,Metro-scale proxy for the dominant FR cloud/data-center hub,metro,21,2025-02-27T07:00:00.000Z,2025-02-27T07:00,4.5,3.0,37.4,37.4,base,hybrid_economized,threshold,any,False,0.03,1.336525104,0.35,26.0,18.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=48.8566&longitude=2.3522&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
FR,Paris metro proxy,48.8566,2.3522,Metro-scale proxy for the dominant FR cloud/data-center hub,metro,22,2025-02-27T08:00:00.000Z,2025-02-27T08:00,4.9,3.2,37.76,37.76,base,hybrid_economized,threshold,any,False,0.03,1.34253698304,0.35,26.0,18.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=48.8566&longitude=2.3522&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
FR,Paris metro proxy,48.8566,2.3522,Metro-scale proxy for the dominant FR cloud/data-center hub,metro,23,2025-02-27T09:00:00.000Z,2025-02-27T09:00,6.3,4.0,39.2,39.2,base,hybrid_economized,threshold,any,False,0.03,1.366093056,0.35,26.0,18.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=48.8566&longitude=2.3522&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
FR,Paris metro proxy,48.8566,2.3522,Metro-scale proxy for the dominant FR cloud/data-center hub,metro,24,2025-02-27T10:00:00.000Z,2025-02-27T10:00,7.4,4.7,40.46,40.46,base,hybrid_economized,threshold,any,False,0.03,1.38605960064,0.35,26.0,18.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=48.8566&longitude=2.3522&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,0,2025-02-26T10:00:00.000Z,2025-02-26T10:00,7.4,3.0,37.4,37.4,base,hybrid_economized,threshold,any,False,0.04,1.336525104,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,1,2025-02-26T11:00:00.000Z,2025-02-26T11:00,9.3,4.1,39.38,39.38,base,hybrid_economized,threshold,any,False,0.04,1.36898227776,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,2,2025-02-26T12:00:00.000Z,2025-02-26T12:00,10.8,5.1,41.18,41.18,base,hybrid_economized,threshold,any,False,0.04,1.39719876096,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,3,2025-02-26T13:00:00.000Z,2025-02-26T13:00,12.0,5.8,42.44,42.44,base,hybrid_economized,threshold,any,False,0.04,1.41621927744,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,4,2025-02-26T14:00:00.000Z,2025-02-26T14:00,12.8,6.3,43.34,43.34,base,hybrid_economized,threshold,any,False,0.04,1.42943677824,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,5,2025-02-26T15:00:00.000Z,2025-02-26T15:00,13.8,6.5,43.7,43.7,base,hybrid_economized,threshold,any,False,0.04,1.4346377759999998,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,6,2025-02-26T16:00:00.000Z,2025-02-26T16:00,13.7,6.7,44.06,44.06,base,hybrid_economized,threshold,any,False,0.04,1.4397896294399999,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,7,2025-02-26T17:00:00.000Z,2025-02-26T17:00,13.2,6.3,43.34,43.34,base,hybrid_economized,threshold,any,False,0.04,1.42943677824,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,8,2025-02-26T18:00:00.000Z,2025-02-26T18:00,11.7,5.5,41.9,41.9,base,hybrid_economized,threshold,any,False,0.04,1.408141344,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,9,2025-02-26T19:00:00.000Z,2025-02-26T19:00,10.2,4.8,40.64,40.64,base,hybrid_economized,threshold,any,False,0.04,1.38886281984,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,10,2025-02-26T20:00:00.000Z,2025-02-26T20:00,9.1,4.1,39.38,39.38,base,hybrid_economized,threshold,any,False,0.04,1.36898227776,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,11,2025-02-26T21:00:00.000Z,2025-02-26T21:00,7.9,3.4,38.12,38.12,base,hybrid_economized,threshold,any,False,0.04,1.34849971776,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,12,2025-02-26T22:00:00.000Z,2025-02-26T22:00,6.9,2.8,37.04,37.04,base,hybrid_economized,threshold,any,False,0.04,1.3304640806399999,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,13,2025-02-26T23:00:00.000Z,2025-02-26T23:00,6.5,2.4,36.32,36.32,base,hybrid_economized,threshold,any,False,0.04,1.3181946009599999,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,14,2025-02-27T00:00:00.000Z,2025-02-27T00:00,6.3,2.6,36.68,36.68,base,hybrid_economized,threshold,any,False,0.04,1.32435391296,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,15,2025-02-27T01:00:00.000Z,2025-02-27T01:00,5.9,2.2,35.96,35.96,base,hybrid_economized,threshold,any,False,0.04,1.3119861446399999,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,16,2025-02-27T02:00:00.000Z,2025-02-27T02:00,5.5,2.1,35.78,35.78,base,hybrid_economized,threshold,any,False,0.04,1.30886348736,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,17,2025-02-27T03:00:00.000Z,2025-02-27T03:00,5.4,2.5,36.5,36.5,base,hybrid_economized,threshold,any,False,0.04,1.3212804,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,18,2025-02-27T04:00:00.000Z,2025-02-27T04:00,4.7,2.6,36.68,36.68,base,hybrid_economized,threshold,any,False,0.04,1.32435391296,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,19,2025-02-27T05:00:00.000Z,2025-02-27T05:00,4.4,2.5,36.5,36.5,base,hybrid_economized,threshold,any,False,0.04,1.3212804,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,20,2025-02-27T06:00:00.000Z,2025-02-27T06:00,4.5,2.4,36.32,36.32,base,hybrid_economized,threshold,any,False,0.04,1.3181946009599999,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,21,2025-02-27T07:00:00.000Z,2025-02-27T07:00,4.5,2.4,36.32,36.32,base,hybrid_economized,threshold,any,False,0.04,1.3181946009599999,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,22,2025-02-27T08:00:00.000Z,2025-02-27T08:00,5.0,2.7,36.86,36.86,base,hybrid_economized,threshold,any,False,0.04,1.32741513984,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,23,2025-02-27T09:00:00.000Z,2025-02-27T09:00,5.4,3.4,38.12,38.12,base,hybrid_economized,threshold,any,False,0.04,1.34849971776,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
ES,Madrid metro proxy,40.4168,-3.7038,Metro-scale proxy for the dominant ES cloud/data-center hub,metro,24,2025-02-27T10:00:00.000Z,2025-02-27T10:00,7.1,4.3,39.74,39.74,base,hybrid_economized,threshold,any,False,0.04,1.37472386304,0.45,24.0,16.0,0.04,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=40.4168&longitude=-3.7038&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to hotter-climate operator evidence and DOE/NREL hybrid cooling guidance,Evaporative assist activates earlier than in cooler regions
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,0,2025-02-26T10:00:00.000Z,2025-02-26T10:00,11.5,9.3,48.74,48.74,base,hybrid_economized,threshold,any,False,0.03,1.5022915910399999,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,1,2025-02-26T11:00:00.000Z,2025-02-26T11:00,12.1,9.5,49.1,49.1,base,hybrid_economized,threshold,any,False,0.03,1.5067554239999998,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,2,2025-02-26T12:00:00.000Z,2025-02-26T12:00,13.0,9.5,49.1,49.1,base,hybrid_economized,threshold,any,False,0.03,1.5067554239999998,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,3,2025-02-26T13:00:00.000Z,2025-02-26T13:00,13.5,9.6,49.28,49.28,base,hybrid_economized,threshold,any,False,0.03,1.5089689113599998,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,4,2025-02-26T14:00:00.000Z,2025-02-26T14:00,13.7,9.6,49.28,49.28,base,hybrid_economized,threshold,any,False,0.03,1.5089689113599998,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
